Title,URL,LastUpdated
"Upgrade from Project Service Automation to Project Operations","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/upgrade-project-operations-non-stocked","7/7/2025"
"Project Service Automation end of life FAQ","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/psa-eol-faq","7/7/2025"
"Feature changes from Project Service Automation to Project Operations","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/psa-project-operations-changes","7/7/2025"
"Project Service Automation to Project Operations project scheduling conversion process","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/psa-upgrade-project-conversion","7/7/2025"
"Sample data installation for the Project Service application","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/install-sample-data-3-x","7/7/2025"
"Project planning and tracking","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/implementation-guides/project-planning-tracking","7/7/2025"
"Basic guide to quoting, pricing and billing","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/implementation-guides/begin-quoting-pricing-billing","7/7/2025"
"Advanced quoting, pricing, and billing guide","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/implementation-guides/adv-quoting-pricing-billing","7/7/2025"
"Resource management guide","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/implementation-guides/resource-management-guide","7/7/2025"
"Reporting guide","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/implementation-guides/reporting-guide","7/7/2025"
"Upgrade home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/upgrade-psa-home-page","7/7/2025"
"Upgrade considerations - PSA version 2.x or 1.x to version 3","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/upgrade-v3","7/7/2025"
"Development home page (Project Service Automation 3.x)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/overview-dev-notes-v3.x","7/7/2025"
"Entity, control, and user interface changes (Project Service Automation 3.x)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/entity-changes-v3.x","7/7/2025"
"Time and Expense changes (Project Service Automation 3.x)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/time-expense-changes-v3.x","7/7/2025"
"Resource management changes (Project Service Automation 3.x)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/resource-management-changes-v3.x","7/7/2025"
"Deprecated web resources in Project Service Automation 3.x","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/web-resources-deprecated-v3.x","7/7/2025"
"Project planning home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-planning","7/7/2025"
"Project schedules","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-creating","7/7/2025"
"Project costs and revenue","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-estimating","7/7/2025"
"Sales estimates and projects","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-leveraging","7/7/2025"
"Project progress and cost consumption","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-tracking","7/7/2025"
"Project templates","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-templates","7/7/2025"
"Project stage types","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-stages","7/7/2025"
"Project settings","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-settings","7/7/2025"
"Plan your work in Microsoft Project with the Project Service Automation add-in","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/plan-work-in-project-service-automation-add-in","7/7/2025"
"Pricing and costing dimensions home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/pricing-costing-dimensions","7/7/2025"
"Create custom solutions for pricing dimensions","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/custompricingdimensionssolution","7/7/2025"
"Create custom fields and entities","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-custom-fields-entities","7/7/2025"
"Add custom fields to price setup and transactional entities","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/field-references","7/7/2025"
"Setting up custom fields as pricing dimensions","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-pricing-dimensions","7/7/2025"
"Update plug-in attributes to include new pricing dimensions","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/update-plug-in-attributes","7/7/2025"
"Use an existing field in Project Service as a pricing dimension","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/use-existing-field","7/7/2025"
"Use bookable resource as a pricing dimension","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/bookable-resource-pricing-dimension","7/7/2025"
"Use transaction category as a pricing dimension","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/transaction-category-pricing-dimension","7/7/2025"
"Estimate project sales and costs when a bookable resource fills multiple roles for a project","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/bookable-resource-multiple-roles","7/7/2025"
"Turn off a pricing dimension","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/turn-off-pricing-dimension","7/7/2025"
"Quoting, pricing, and billing home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/quote-bill-price","7/7/2025"
"Sales processes","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/basic-sales-process","7/7/2025"
"Unit groups and units","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/advanced-units","7/7/2025"
"About organizational units","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/advanced-organizational","7/7/2025"
"Quotes and quote lines","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/basic-quote-lines","7/7/2025"
"Product-based quote lines","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/product-based-quote-lines","7/7/2025"
"Project pricing","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/basic-pricing","7/7/2025"
"Product catalog pricing","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/product-catalog-pricing","7/7/2025"
"Business transactions","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/basic-business-transactions","7/7/2025"
"Estimates","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/estimates","7/7/2025"
"Analysis of project quotes","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/basic-analyzing-quotes","7/7/2025"
"Recall approved time or expense entries","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/recall-approved","7/7/2025"
"Cancel previously approved time or expense entries","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/cancel-approval","7/7/2025"
"Actuals overview","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/actuals","7/7/2025"
"Bulk corrections of actuals created by approved time and expense entries","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/bulk-corrections-actuals-created-by-approved-time-expense-entries","6/7/2024"
"Review the invoicing backlog on projects and project contracts","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/review-invoicing-backlog","7/7/2025"
"Invoicing in Project Service Automation","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/invoicing","7/7/2025"
"Multiple-currency scenarios","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/advanced-currency","7/7/2025"
"Resourcing projects home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management","7/7/2025"
"Assign generic bookable resources to a task and generate resource requirements in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/assign-generic-bookable-resource","7/7/2025"
"Book named bookable resources to a project team and assign tasks in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/assign-named-bookable-resource","7/7/2025"
"Assign a resource to a task","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-assign-resources-to-tasks","7/7/2025"
"Book named resources from resource requirements in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/book-named-resource","7/7/2025"
"Resource bookings and how they relate to task assignments","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-bookings-and-assignments","4/9/2024"
"Submitting a resource request in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/submit-resource-request","7/7/2025"
"Accept or reject a proposed project resource in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/accept-reject-proposed-resource","7/7/2025"
"View chargeable utilization for resources","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-utilization-view","7/7/2025"
"Reconcile bookings and assignments","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/reconcile-booking-assignment","7/7/2025"
"Resource management home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-home-page","7/7/2025"
"Manage resources","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/manage-resources","7/7/2025"
"Key concepts","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/reports-key-concepts","7/7/2025"
"Fulfilling resource requests in PSA","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-fulfill-requests","7/7/2025"
"Propose project resources","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-propose-resources","7/7/2025"
"Use the Schedule Board to book project resources","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-book-resources-scheduleboard","7/7/2025"
"Booking allocation methods in Project Service Automation","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-allocation-methods","7/7/2025"
"Soft-book requirements","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-softbook-requirements","7/7/2025"
"Soft book a resource","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-soft-book","7/7/2025"
"Create a project booking from the Schedule board","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-project-booking-schedule-board","7/7/2025"
"Skills and proficiency models","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-skills-proficiency","7/7/2025"
"Resource management FAQ","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-management-faq","7/7/2025"
"Reporting home page","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/reports-reporting-dynamics-365-project-service","7/7/2025"
"Dashboards","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/reports-dashboards","7/7/2025"
"Working with the Project Service Automation data model","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/reports-working-project-service-data-model","7/7/2025"
"Create time entries","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/time-entries","7/7/2025"
"Time entry calendar","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/time-entry-calendar","7/7/2025"
"Customize weekly time entry","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/time-entry-extensibility-v3","7/7/2025"
"Approval sets in Project Service Automation","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/approval-set","7/7/2025"
"Why is the price defaulting to zero on expense cost actuals","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-zero-price-expense-cost-actuals","7/7/2025"
"Why is the price defaulting to zero on expense sales actuals?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-zero-price-expense-sales-actuals","7/7/2025"
"Why is the price defaulting to zero on time cost actuals?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-zero-price-time-cost-actuals","7/7/2025"
"Why is price defaulting to zero on time sales actuals?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-zero-price-time-sales-actuals","7/7/2025"
"Why can’t I delete records from the Actuals entity?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-deleting-actuals","7/7/2025"
"How do I assign a bookable resource to a task in the web app (Project Service app v2.x)?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-assign-resources-to-tasks-in-web-app","7/7/2025"
"How do I ""soft book"" resources in the web app (Project Service app v2.x)?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-soft-book-in-web-app","7/7/2025"
"How do I customize the Project Stages business process flow?","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/faq-customize-bpf","7/7/2025"
"White papers for Project Service","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/white-papers","7/7/2025"
"Administrator guide (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/admin-guide","7/7/2025"
"Install and customize (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/install-customize","7/7/2025"
"Experiment with demo data (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/use-demo-data","7/7/2025"
"Configure Project Service","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/configure","7/7/2025"
"Set up time units (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-time-units","7/7/2025"
"Set up currencies and exchange rates (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-currencies-exchange-rates","7/7/2025"
"Create organizational units (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-organizational-units","7/7/2025"
"Set up invoice frequencies (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-invoice-frequencies","7/7/2025"
"Configure transaction categories (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/configure-transaction-categories","7/7/2025"
"Configure expense categories (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/configure-expense-categories","7/7/2025"
"Create product catalog items (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-product-catalog-items","7/7/2025"
"Create a price list (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-price-list","7/7/2025"
"Set up resources (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-resources","7/7/2025"
"Add resources (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/add-resources","7/7/2025"
"Add resource skills (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/add-resource-skills","7/7/2025"
"Set up proficiency models (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/set-up-proficiency-models","7/7/2025"
"Add resource roles (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/add-resource-roles","7/7/2025"
"Configure resource roles (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/configure-resource-roles","7/7/2025"
"Associate skills with resources (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/associate-skills-with-resources","7/7/2025"
"Associate skills with resource roles (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/associate-skills-with-resource-roles","7/7/2025"
"Create a work hours template (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-work-hours-template","7/7/2025"
"Apply a calendar to a resource (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/apply-calendar-resource","7/7/2025"
"Configure additional parameter settings (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/configure-additional-parameters-settings","7/7/2025"
"Enable Project Finder Mobile app features (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/enable-project-finder-mobile-app-features","7/7/2025"
"Resource manager guide (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/resource-manager-guide","7/7/2025"
"Manage resource requests (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/manage-resource-requests","7/7/2025"
"Schedule resources for a project (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/schedule-resources-project","7/7/2025"
"View resource availability (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-resource-availability","7/7/2025"
"View resource utilization (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-resource-utilization","7/7/2025"
"Overview of Universal Resource Scheduling in Dynamics 365","https://learn.microsoft.com/dynamics365/common-scheduler/schedule-anything-with-universal-resource-scheduling","7/29/2025"
"Project manager guide (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-manager-guide","7/7/2025"
"Provide work estimates for a project during the sales process (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/provide-estimates-project-during-sales-process","7/7/2025"
"Create a project (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-project","7/7/2025"
"Schedule a project with a work breakdown structure (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/schedule-project-work-breakdown-structure","7/7/2025"
"Determine project cost and revenue estimates","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/determine-project-cost-revenue-estimates","7/7/2025"
"Track project progress and cost (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/track-project-progress-cost","7/7/2025"
"Create a project template (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-project-template","7/7/2025"
"Submit resource requests (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/submit-resource-requests","7/7/2025"
"Create an Office 365 Group for a project (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-office-365-group-project","7/7/2025"
"Add documents to a project (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/add-documents-project","7/7/2025"
"Track a project’s status (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/track-project-status","7/7/2025"
"View project team members and manage bookings (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-project-team-members-manage-bookings","7/7/2025"
"View and edit project estimates (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-edit-project-estimates","7/7/2025"
"Approve time and expenses (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/approve-time-expenses","7/7/2025"
"Review project actuals (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/review-project-actuals","7/7/2025"
"View and send invoices (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-send-invoices","7/7/2025"
"View dashboards and reports (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-dashboards-reports","7/7/2025"
"Use the Project Service Automation Add-in to plan your work in Microsoft Project","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/add-plan-work-microsoft-project","7/7/2025"
"Account Manager Guide (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/account-manager-guide","7/7/2025"
"Create a customer account (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-customer-account","7/7/2025"
"Create a project opportunity (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-project-opportunity","7/7/2025"
"Create a project quote (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-project-quote","7/7/2025"
"Create a project contract (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/create-project-contract","7/7/2025"
"Time, expense, and collaboration guide (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/time-expense-collaboration-guide","7/7/2025"
"Get the apps (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/get-apps","7/7/2025"
"Sign in to Project Service Automation","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/sign-in","7/7/2025"
"View your schedule (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/view-schedule","7/7/2025"
"Manage projects and bookings in your calendar (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/manage-project-bookings-office-365-calendar","7/7/2025"
"Enter time (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/enter-time","7/7/2025"
"Enter expenses (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/enter-expenses","7/7/2025"
"Allow someone else to enter your time entry or expense (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/allow-someone-else-enter-time-entry-expense","7/7/2025"
"Schedule time off (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/schedule-time-off","7/7/2025"
"Collaborate with your project team members with Office 365 Groups (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/collaborate-project-team-members-office-365-groups","7/7/2025"
"Find your next project with the Project Finder Mobile app (Project Service)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/find-next-project-finder-mobile-app","7/7/2025"
"User guide for Project Resource Hub","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/project-resource-hub-users-guide","7/7/2025"
"Add new custom entity forms (Project Service Automation 2.x)","https://learn.microsoft.com/en-us/dynamics365/project-operations/psa/developer-guides/add-custom-qoi-forms-v2.x","7/7/2025"
"What's new October 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-oct-2025-resource-based","10/15/2025"
"What's new September 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-sept-2025-resource-based","9/23/2025"
"What's new August 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-aug-2025-resource-based","8/5/2025"
"What's new June 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-june-2025-resource-based","7/7/2025"
"What's new May 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-may-2025-resource-based","7/7/2025"
"What's new April 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-apr-2025-resource-based","7/7/2025"
"What's new 2025 Wave 1 early access - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-2025w1-resource-based","7/7/2025"
"What's new February 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-feb-2025-resource-based","7/7/2025"
"What's new January 2025 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-jan-2025-resource-based","7/7/2025"
"What's new December 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-dec-2024-resource-based","7/7/2025"
"What's new October 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-oct-2024-resource-based","7/7/2025"
"What's new September 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-sep-2024-resource-based","7/7/2025"
"What's new August 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-aug-2024-resource-based","7/7/2025"
"What's new 2024 Wave 2 early access - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-2024w2-resource-based","7/7/2025"
"What's new July 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-july-2024-resource-based","7/7/2025"
"What's new June 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-june-2024-resource-based","7/7/2025"
"What's new April 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-apr-2024-resource-based","7/7/2025"
"What's new 2024 wave 1 early access - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-2024w1-resource-based","7/7/2025"
"What's new March 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-mar-2024-resource-based","7/7/2025"
"What's new February 2024 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-feb-2024-resource-based","7/7/2025"
"What's new December 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-dec-2023-resource-based","7/7/2025"
"What's new November 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-nov-2023-resource-based","7/7/2025"
"What's new October 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-oct-2023-resource-based","7/7/2025"
"What's new September 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-sept-2023-resource-based","7/7/2025"
"What's new 2023 wave 1 early access - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-2023w1-resource-based","7/7/2025"
"What's new August 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-aug-2023-resource-based","7/7/2025"
"What's new July 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-jul-2023-resource-based","7/7/2025"
"What's new June 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-jun-2023-resource-based","7/7/2025"
"What's new May 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-may-2023-resource-based","7/7/2025"
"What's new April 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-apr-2023-resource-based","7/7/2025"
"What's new March 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-mar-2023-resource-based","7/7/2025"
"What's new February 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-feb-2023-resource-based","7/7/2025"
"What's new January 2023 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-jan-2023-resource-based","7/7/2025"
"What's new November 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-nov-2022-resource-based","7/7/2025"
"What's new October 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-oct-2022-resource-based","7/7/2025"
"What's new September 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-sept-2022-resource-based","7/7/2025"
"What's new August 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-aug-2022-resource-based","7/7/2025"
"What's new July 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-july-2022-resource-based","7/7/2025"
"What's new June 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-june-2022-resource-based","7/7/2025"
"What's new May 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-may-2022-resource-based","7/7/2025"
"What's new April 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-apr-2022-resource-based","7/7/2025"
"What's new March 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-mar-2022-resource-based","7/7/2025"
"What's new February 2022 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-feb-2022-resource-based","7/7/2025"
"What's new December 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-dec-2021-resource-based","7/7/2025"
"What's new November 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-nov-2021-resource-based","7/7/2025"
"What's new October 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-oct-2021-resource-based","7/7/2025"
"What's new September 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-sept-2021-resource-based","7/7/2025"
